timestamp,latitude,longitude,temperature,humidity,wind_speed,wind_direction,pressure,precipitation,pm25,hour,day_of_week,month,day_of_year,season,pm25_lag_1,pm25_lag_3,pm25_lag_6,pm25_lag_12,pm25_lag_24,pm25_mean_3h,pm25_mean_6h,pm25_mean_12h,pm25_mean_24h,target_pm25
2024-03-17 01:00:00+00:00,28.6139,77.209,13.59,39.09,2.55,312.1,99.07,0.0,120.33,1,6,3,77,Spring,114.66,119.91,151.03,99.53,95.92,117.3266666666663,120.75666666666659,152.05166666666665,136.3970833333333,149.73
2024-03-17 02:00:00+00:00,28.6139,77.209,16.91,30.21,3.16,301.3,99.17,0.0,149.73,2,6,3,77,Spring,120.33,116.99,129.75,148.0,118.7,128.23999999999964,124.08666666666659,152.19583333333333,137.69,173.09
2024-03-17 03:00:00+00:00,28.6139,77.209,20.11,25.75,2.25,285.5,99.24,0.0,173.09,3,6,3,77,Spring,149.73,114.66,122.9,183.61,149.99,147.71666666666633,132.4516666666666,151.31916666666666,138.6525,170.78
2024-03-17 04:00:00+00:00,28.6139,77.209,25.47,17.05,2.28,286.5,99.27,0.0,170.78,4,6,3,77,Spring,173.09,120.33,119.91,206.85,185.25,164.53333333333296,140.92999999999992,148.31333333333336,138.04958333333335,202.55
2024-03-17 05:00:00+00:00,28.6139,77.209,29.0,12.28,2.3,280.3,99.25,0.0,202.55,5,6,3,77,Spring,170.78,149.73,116.99,217.3,213.98,182.13999999999965,155.18999999999994,147.08416666666668,137.57333333333335,253.89
2024-03-17 06:00:00+00:00,28.6139,77.209,30.94,10.48,2.08,271.1,99.17,0.0,253.89,6,6,3,77,Spring,202.55,173.09,114.66,193.29,229.53,209.07333333333295,178.3949999999999,152.13416666666666,138.58833333333334,98.5
2024-03-17 07:00:00+00:00,28.6139,77.209,32.31,9.12,1.83,270.9,99.04,0.0,98.5,7,6,3,77,Spring,253.89,170.78,120.33,151.03,102.84,184.97999999999965,174.75666666666658,147.75666666666666,138.4075,80.47
2024-03-17 08:00:00+00:00,28.6139,77.209,32.99,8.3,1.79,279.3,98.92,0.0,80.47,8,6,3,77,Spring,98.5,202.55,149.73,129.75,75.65,144.2866666666663,163.21333333333325,143.65,138.60833333333335,84.96
2024-03-17 09:00:00+00:00,28.6139,77.209,32.87,7.97,1.97,293.7,98.82,0.0,84.96,9,6,3,77,Spring,80.47,253.89,173.09,122.9,67.07,87.9766666666663,148.52499999999992,140.48833333333332,139.35375,83.99
2024-03-17 10:00:00+00:00,28.6139,77.209,31.82,8.28,2.33,304.9,98.78,0.0,83.99,10,6,3,77,Spring,84.96,98.5,170.78,119.91,63.81,83.13999999999963,134.05999999999992,137.495,140.19458333333333,81.09
2024-03-17 11:00:00+00:00,28.6139,77.209,29.3,15.46,1.85,312.1,98.79,0.0,81.09,11,6,3,77,Spring,83.99,80.47,202.55,116.99,68.5,83.34666666666631,113.81666666666656,134.50333333333333,140.71916666666667,78.03
2024-03-17 12:00:00+00:00,28.6139,77.209,24.89,24.25,2.44,320.6,98.83,0.0,78.03,12,6,3,77,Spring,81.09,84.96,253.89,114.66,74.06,81.0366666666663,84.50666666666659,131.45083333333332,140.88458333333332,111.82
2024-03-17 13:00:00+00:00,28.6139,77.209,22.08,26.0,2.93,325.3,98.88,0.0,111.82,13,6,3,77,Spring,78.03,83.99,98.5,120.33,99.53,90.31333333333298,86.72666666666659,130.74166666666667,141.39666666666668,171.57
2024-03-17 14:00:00+00:00,28.6139,77.209,20.52,28.57,3.12,328.5,98.95,0.0,171.57,14,6,3,77,Spring,111.82,81.09,80.47,149.73,148.0,120.47333333333297,101.90999999999991,132.56166666666667,142.37875,199.45
2024-03-17 15:00:00+00:00,28.6139,77.209,19.31,31.16,3.15,329.9,99.0,0.0,199.45,15,6,3,77,Spring,171.57,78.03,84.96,173.09,183.61,160.9466666666663,120.9916666666666,134.75833333333335,143.03875,205.52
2024-03-17 16:00:00+00:00,28.6139,77.209,18.57,32.94,3.11,328.7,99.01,0.0,205.52,16,6,3,77,Spring,199.45,111.82,83.99,170.78,206.85,192.1799999999996,141.24666666666658,137.65333333333334,142.98333333333332,214.44
2024-03-17 17:00:00+00:00,28.6139,77.209,17.8,34.49,3.1,327.1,99.0,0.0,214.44,17,6,3,77,Spring,205.52,171.57,81.09,202.55,217.3,206.46999999999966,163.47166666666658,138.64416666666668,142.86416666666668,199.99
2024-03-17 18:00:00+00:00,28.6139,77.209,16.88,36.22,3.16,324.4,98.98,0.0,199.99,18,6,3,77,Spring,214.44,199.45,78.03,253.89,193.29,206.64999999999964,183.79833333333326,134.1525,143.14333333333335,161.83
2024-03-17 19:00:00+00:00,28.6139,77.209,16.09,38.07,3.22,322.7,98.94,0.0,161.83,19,6,3,77,Spring,199.99,205.52,111.82,98.5,151.03,192.08666666666633,192.13333333333324,139.43,143.59333333333333,149.89
2024-03-17 20:00:00+00:00,28.6139,77.209,15.54,39.77,3.24,322.4,98.9,0.0,149.89,20,6,3,77,Spring,161.83,214.44,171.57,80.47,129.75,170.56999999999962,188.51999999999995,145.215,144.4325,150.39
2024-03-17 21:00:00+00:00,28.6139,77.209,15.2,41.45,3.22,322.1,98.84,0.0,150.39,21,6,3,77,Spring,149.89,199.99,199.45,84.96,122.9,154.0366666666663,180.34333333333325,150.6675,145.57791666666665,150.76
2024-03-17 22:00:00+00:00,28.6139,77.209,14.67,43.73,3.2,321.8,98.81,0.0,150.76,22,6,3,77,Spring,150.39,161.83,205.52,83.99,119.91,150.34666666666627,171.21666666666658,156.23166666666665,146.86333333333332,146.45
2024-03-17 23:00:00+00:00,28.6139,77.209,14.09,46.69,3.16,320.8,98.82,0.0,146.45,23,6,3,77,Spring,150.76,149.89,214.44,81.09,116.99,149.19999999999962,159.8849999999999,161.67833333333334,148.09083333333334,141.85
2024-03-18 00:00:00+00:00,28.6139,77.209,13.53,49.77,3.11,317.7,98.87,0.0,141.85,0,0,3,78,Spring,146.45,150.39,199.99,78.03,114.66,146.35333333333296,150.1949999999999,166.99666666666667,149.22375,146.52
2024-03-18 01:00:00+00:00,28.6139,77.209,15.39,45.6,3.03,312.9,98.94,0.0,146.52,1,0,3,78,Spring,141.85,150.76,161.83,111.82,120.33,144.93999999999963,147.64333333333326,169.88833333333332,150.315,182.12
2024-03-18 02:00:00+00:00,28.6139,77.209,18.89,37.07,3.6,305.3,99.01,0.0,182.12,2,0,3,78,Spring,146.52,146.45,149.89,171.57,149.73,156.82999999999961,153.01499999999993,170.7675,151.66458333333333,208.84
2024-03-18 03:00:00+00:00,28.6139,77.209,23.68,26.35,2.91,299.5,99.06,0.0,208.84,3,0,3,78,Spring,182.12,141.85,150.39,199.45,173.09,179.15999999999963,162.75666666666658,171.54999999999998,153.15416666666667,214.43
2024-03-18 04:00:00+00:00,28.6139,77.209,28.56,16.59,3.74,310.9,99.09,0.0,214.43,4,0,3,78,Spring,208.84,146.52,150.76,205.52,170.78,201.7966666666663,173.36833333333325,172.2925,154.97291666666666,228.01
2024-03-18 05:00:00+00:00,28.6139,77.209,30.4,14.62,3.26,307.8,99.06,0.0,228.01,5,0,3,78,Spring,214.43,182.12,146.45,214.44,202.55,217.093333333333,186.9616666666666,173.42333333333332,156.03375,228.5
2024-03-18 06:00:00+00:00,28.6139,77.209,31.72,13.22,2.89,303.9,98.98,0.0,228.5,6,0,3,78,Spring,228.01,208.84,141.85,199.99,253.89,223.6466666666663,201.40333333333328,175.79916666666668,154.97583333333333,80.61
2024-03-18 07:00:00+00:00,28.6139,77.209,32.54,12.19,2.77,300.1,98.88,0.0,80.61,7,0,3,78,Spring,228.5,214.43,146.52,161.83,98.5,179.03999999999962,190.41833333333327,169.03083333333333,154.23041666666668,58.03
2024-03-18 08:00:00+00:00,28.6139,77.209,32.83,11.53,2.85,298.0,98.77,0.0,58.03,8,0,3,78,Spring,80.61,228.01,182.12,149.89,80.47,122.37999999999964,169.7366666666666,161.37583333333333,153.29541666666665,54.95
2024-03-18 09:00:00+00:00,28.6139,77.209,32.59,11.26,3.02,299.8,98.68,0.0,54.95,9,0,3,78,Spring,58.03,228.5,208.84,150.39,84.96,64.52999999999965,144.08833333333325,153.42249999999999,152.04500000000002,50.86
2024-03-18 10:00:00+00:00,28.6139,77.209,31.84,11.47,3.3,302.0,98.63,0.0,50.86,10,0,3,78,Spring,54.95,80.61,214.43,150.76,83.99,54.613333333332974,116.8266666666666,145.0975,150.66458333333333,50.26
2024-03-18 11:00:00+00:00,28.6139,77.209,30.35,12.89,3.16,303.0,98.63,0.0,50.26,11,0,3,78,Spring,50.86,58.03,228.01,146.45,81.09,52.02333333333297,87.2016666666666,137.08166666666668,149.38,50.65
2024-03-18 12:00:00+00:00,28.6139,77.209,25.21,24.15,2.59,304.3,98.67,0.0,50.65,12,0,3,78,Spring,50.26,54.95,228.5,141.85,78.03,50.589999999999634,57.559999999999924,129.48166666666665,148.23916666666668,101.57
2024-03-18 13:00:00+00:00,28.6139,77.209,22.3,27.03,3.14,307.6,98.73,0.0,101.57,13,0,3,78,Spring,50.65,50.86,80.61,146.52,111.82,67.49333333333297,61.053333333333256,125.73583333333333,147.81208333333333,192.33
2024-03-18 14:00:00+00:00,28.6139,77.209,21.19,28.51,3.34,311.6,98.8,0.0,192.33,14,0,3,78,Spring,101.57,50.26,58.03,182.12,171.57,114.84999999999964,83.4366666666666,126.58666666666666,148.67708333333334,265.5
2024-03-18 15:00:00+00:00,28.6139,77.209,20.27,30.25,3.37,313.3,98.85,0.0,265.5,15,0,3,78,Spring,192.33,50.65,54.95,208.84,199.45,186.46666666666633,118.52833333333325,131.30833333333334,151.42916666666665,327.78
2024-03-18 16:00:00+00:00,28.6139,77.209,19.43,32.01,3.31,312.8,98.88,0.0,327.78,16,0,3,78,Spring,265.5,101.57,50.86,214.43,205.52,261.8699999999996,164.6816666666666,140.75416666666666,156.52333333333334,354.74
2024-03-18 17:00:00+00:00,28.6139,77.209,18.77,33.5,3.23,311.5,98.87,0.0,354.74,17,0,3,78,Spring,327.78,192.33,50.26,228.01,214.44,316.00666666666626,215.42833333333326,151.315,162.36916666666664,314.63
2024-03-18 18:00:00+00:00,28.6139,77.209,18.25,34.69,3.15,310.1,98.87,0.0,314.63,18,0,3,78,Spring,354.74,265.5,50.65,228.5,199.99,332.3833333333329,259.42499999999995,158.49249999999998,167.14583333333334,225.15
2024-03-18 19:00:00+00:00,28.6139,77.209,17.74,35.96,3.08,309.3,98.84,0.0,225.15,19,0,3,78,Spring,314.63,327.78,101.57,80.61,161.83,298.173333333333,280.0216666666666,170.5375,169.78416666666666,171.83
2024-03-18 20:00:00+00:00,28.6139,77.209,17.06,37.61,3.06,310.6,98.81,0.0,171.83,20,0,3,78,Spring,225.15,354.74,192.33,58.03,149.89,237.20333333333295,276.60499999999996,180.02083333333334,170.69833333333335,151.3
2024-03-18 21:00:00+00:00,28.6139,77.209,16.28,39.76,3.01,311.6,98.77,0.0,151.3,21,0,3,78,Spring,171.83,314.63,265.5,54.95,150.39,182.75999999999965,257.5716666666666,188.04999999999998,170.73625,144.53
2024-03-18 22:00:00+00:00,28.6139,77.209,15.54,42.31,2.95,311.6,98.75,0.0,144.53,22,0,3,78,Spring,151.3,225.15,327.78,50.86,150.76,155.88666666666631,227.02999999999994,195.85583333333332,170.47666666666666,139.22
2024-03-18 23:00:00+00:00,28.6139,77.209,14.83,45.04,2.88,311.3,98.77,0.0,139.22,23,0,3,78,Spring,144.53,171.83,354.74,50.26,146.45,145.0166666666663,191.10999999999993,203.26916666666668,170.17541666666668,136.7
2024-03-19 00:00:00+00:00,28.6139,77.209,14.23,47.63,2.77,310.5,98.83,0.0,136.7,0,1,3,79,Spring,139.22,151.3,314.63,50.65,141.85,140.14999999999964,161.45499999999993,210.43999999999997,169.96083333333334,158.86
2024-03-19 01:00:00+00:00,28.6139,77.209,16.03,43.92,2.37,309.5,98.9,0.0,158.86,1,1,3,79,Spring,136.7,144.53,225.15,101.57,146.52,144.9266666666663,150.4066666666666,215.21416666666667,170.475,223.95
2024-03-19 02:00:00+00:00,28.6139,77.209,19.66,35.32,2.74,308.6,98.97,0.0,223.95,2,1,3,79,Spring,158.86,139.22,171.83,192.33,182.12,173.16999999999962,159.09333333333325,217.84916666666666,172.2179166666667,279.71
2024-03-19 03:00:00+00:00,28.6139,77.209,23.98,26.88,1.88,308.8,99.02,0.0,279.71,3,1,3,79,Spring,223.95,136.7,151.3,265.5,208.84,220.8399999999996,180.49499999999992,219.03333333333333,175.17083333333335,245.33
2024-03-19 04:00:00+00:00,28.6139,77.209,29.22,16.82,3.02,312.5,99.04,0.0,245.33,4,1,3,79,Spring,279.71,158.86,144.53,327.78,214.43,249.66333333333296,197.29499999999993,212.1625,176.45833333333334,263.4
2024-03-19 05:00:00+00:00,28.6139,77.209,30.95,14.87,3.11,317.6,99.02,0.0,263.4,5,1,3,79,Spring,245.33,223.95,139.22,354.74,228.01,262.81333333333293,217.99166666666656,204.55083333333334,177.93291666666664,292.4
2024-03-19 06:00:00+00:00,28.6139,77.209,31.98,13.88,3.29,320.8,98.94,0.0,292.4,6,1,3,79,Spring,263.4,279.71,136.7,314.63,228.5,267.04333333333295,243.9416666666666,202.69833333333335,180.59541666666667,83.87
2024-03-19 07:00:00+00:00,28.6139,77.209,32.63,13.31,3.64,322.2,98.85,0.0,83.87,7,1,3,79,Spring,292.4,245.33,158.86,225.15,80.61,213.22333333333293,231.44333333333324,190.92499999999998,180.73125000000002,49.84
2024-03-19 08:00:00+00:00,28.6139,77.209,32.79,13.18,4.12,323.0,98.76,0.0,49.84,8,1,3,79,Spring,83.87,263.4,223.95,171.83,58.03,142.0366666666663,202.42499999999993,180.7591666666667,180.39,42.91
2024-03-19 09:00:00+00:00,28.6139,77.209,32.52,13.34,4.47,322.6,98.68,0.0,42.91,9,1,3,79,Spring,49.84,292.4,279.71,151.3,54.95,58.87333333333296,162.95833333333326,171.72666666666666,179.88833333333332,40.29
2024-03-19 10:00:00+00:00,28.6139,77.209,31.74,13.86,4.48,322.8,98.63,0.0,40.29,10,1,3,79,Spring,42.91,83.87,245.33,144.53,50.86,44.34666666666629,128.7849999999999,163.04,179.44791666666666,42.38
2024-03-19 11:00:00+00:00,28.6139,77.209,30.27,15.33,3.94,326.6,98.63,0.0,42.38,11,1,3,79,Spring,40.29,49.84,263.4,139.22,50.26,41.85999999999962,91.94833333333325,154.97,179.11958333333334,44.63
2024-03-19 12:00:00+00:00,28.6139,77.209,25.5,24.94,2.6,334.5,98.67,0.0,44.63,12,1,3,79,Spring,42.38,42.91,292.4,136.7,50.65,42.43333333333296,50.65333333333326,147.29749999999999,178.86875,90.67
2024-03-19 13:00:00+00:00,28.6139,77.209,22.68,28.99,2.87,342.4,98.74,0.0,90.67,13,1,3,79,Spring,44.63,40.29,83.87,158.86,101.57,59.22666666666629,51.7866666666666,141.61499999999998,178.41458333333333,171.25
2024-03-19 14:00:00+00:00,28.6139,77.209,21.71,30.59,2.77,353.0,98.82,0.0,171.25,14,1,3,79,Spring,90.67,42.38,49.84,223.95,192.33,102.18333333333295,72.02166666666659,137.22333333333333,177.53625,232.81
2024-03-19 15:00:00+00:00,28.6139,77.209,21.06,31.54,2.59,8.4,98.88,0.0,232.81,15,1,3,79,Spring,171.25,44.63,42.91,279.71,265.5,164.90999999999963,103.67166666666658,133.315,176.17416666666668,280.25
2024-03-19 16:00:00+00:00,28.6139,77.209,20.64,31.59,2.38,28.3,98.9,0.0,280.25,16,1,3,79,Spring,232.81,90.67,40.29,245.33,327.78,228.10333333333293,143.66499999999994,136.225,174.19375,297.32
2024-03-19 17:00:00+00:00,28.6139,77.209,20.19,31.55,2.24,47.2,98.9,0.0,297.32,17,1,3,79,Spring,280.25,171.25,42.38,263.4,354.74,270.12666666666627,186.15499999999994,139.05166666666665,171.80125,258.18
2024-03-19 18:00:00+00:00,28.6139,77.209,19.78,31.19,2.05,61.8,98.89,0.0,258.18,18,1,3,79,Spring,297.32,232.81,44.63,292.4,314.63,278.583333333333,221.74666666666658,136.2,169.44916666666666,190.81
2024-03-19 19:00:00+00:00,28.6139,77.209,19.57,30.62,1.74,71.3,98.86,0.0,190.81,19,1,3,79,Spring,258.18,280.25,90.67,83.87,225.15,248.7699999999996,238.4366666666666,145.11166666666665,168.01833333333335,157.81
2024-03-19 20:00:00+00:00,28.6139,77.209,19.07,30.72,1.3,64.0,98.84,0.0,157.81,20,1,3,79,Spring,190.81,297.32,171.25,49.84,171.83,202.26666666666628,236.1966666666666,154.10916666666665,167.43416666666667,146.26
2024-03-19 21:00:00+00:00,28.6139,77.209,18.5,31.39,1.28,15.9,98.84,0.0,146.26,21,1,3,79,Spring,157.81,258.18,232.81,42.91,151.3,164.9599999999996,221.77166666666656,162.72166666666666,167.22416666666666,141.15
2024-03-19 22:00:00+00:00,28.6139,77.209,17.15,33.85,1.9,355.8,98.83,0.0,141.15,22,1,3,79,Spring,146.26,190.81,280.25,40.29,144.53,148.4066666666663,198.58833333333328,171.12666666666667,167.08333333333334,140.82
2024-03-19 23:00:00+00:00,28.6139,77.209,15.58,37.51,2.38,0.7,98.86,0.0,140.82,23,1,3,79,Spring,141.15,157.81,297.32,42.38,139.22,142.74333333333297,172.5049999999999,179.33,167.15,149.1
2024-03-20 00:00:00+00:00,28.6139,77.209,14.79,39.49,2.42,13.6,98.9,0.0,149.1,0,2,3,80,Spring,140.82,146.26,258.18,44.63,136.7,143.68999999999963,154.32499999999993,188.03583333333333,167.66666666666666,181.24
2024-03-20 01:00:00+00:00,28.6139,77.209,15.94,38.53,2.05,22.1,98.96,0.0,181.24,1,2,3,80,Spring,149.1,141.15,190.81,90.67,158.86,157.05333333333294,152.72999999999993,195.58333333333334,168.59916666666666,248.61
2024-03-20 02:00:00+00:00,28.6139,77.209,19.73,29.82,2.24,38.7,99.03,0.0,248.61,2,2,3,80,Spring,181.24,140.82,157.81,171.25,223.95,192.98333333333298,167.86333333333326,202.03,169.62666666666667,293.72
2024-03-20 03:00:00+00:00,28.6139,77.209,23.59,23.29,1.68,29.6,99.08,0.0,293.72,3,2,3,80,Spring,248.61,149.1,146.26,232.81,279.71,241.18999999999963,192.43999999999994,207.10583333333332,170.21041666666667,281.51
2024-03-20 04:00:00+00:00,28.6139,77.209,29.12,15.27,2.19,36.8,99.08,0.0,281.51,4,2,3,80,Spring,293.72,181.24,141.15,280.25,245.33,274.61333333333295,215.83333333333326,207.21083333333334,171.7179166666667,326.86
2024-03-20 05:00:00+00:00,28.6139,77.209,31.86,12.41,2.35,59.8,99.02,0.0,326.86,5,2,3,80,Spring,281.51,248.61,140.82,297.32,263.4,300.6966666666663,246.83999999999995,209.6725,174.36208333333332,358.77
2024-03-20 06:00:00+00:00,28.6139,77.209,33.29,11.19,2.22,64.9,98.93,0.0,358.77,6,2,3,80,Spring,326.86,293.72,149.1,258.18,292.4,322.3799999999996,281.7849999999999,218.05500000000004,177.12749999999997,75.11
2024-03-20 07:00:00+00:00,28.6139,77.209,34.22,10.42,1.76,48.4,98.86,0.0,75.11,7,2,3,80,Spring,358.77,281.51,181.24,190.81,83.87,253.57999999999961,264.0966666666666,208.41333333333333,176.76250000000002,47.28
2024-03-20 08:00:00+00:00,28.6139,77.209,34.63,10.03,1.48,15.3,98.77,0.0,47.28,8,2,3,80,Spring,75.11,326.86,248.61,157.81,49.84,160.3866666666663,230.5416666666666,199.2025,176.65583333333333,43.24
2024-03-20 09:00:00+00:00,28.6139,77.209,34.63,9.94,1.73,348.7,98.7,0.0,43.24,9,2,3,80,Spring,47.28,358.77,293.72,146.26,42.91,55.20999999999962,188.79499999999993,190.61750000000004,176.66958333333332,52.42
2024-03-20 10:00:00+00:00,28.6139,77.209,34.17,10.19,2.19,335.8,98.64,0.0,52.42,10,2,3,80,Spring,43.24,75.11,281.51,141.15,40.29,47.646666666666285,150.61333333333326,183.22333333333333,177.17499999999998,71.88
2024-03-20 11:00:00+00:00,28.6139,77.209,32.76,12.74,1.99,332.8,98.62,0.0,71.88,11,2,3,80,Spring,52.42,47.28,326.86,140.82,42.38,55.84666666666629,108.11666666666657,177.47833333333332,178.40416666666667,82.74
2024-03-20 12:00:00+00:00,28.6139,77.209,29.17,20.54,1.48,332.7,98.63,0.0,82.74,12,2,3,80,Spring,71.88,43.24,358.77,149.1,44.63,69.01333333333294,62.11166666666659,171.94833333333335,179.9920833333333,97.6
2024-03-20 13:00:00+00:00,28.6139,77.209,28.59,17.94,1.18,328.9,98.65,0.0,97.6,13,2,3,80,Spring,82.74,52.42,75.11,181.24,90.67,84.07333333333294,65.85999999999991,164.97833333333332,180.28083333333333,118.61
2024-03-20 14:00:00+00:00,28.6139,77.209,27.81,18.7,1.08,313.5,98.73,0.0,118.61,14,2,3,80,Spring,97.6,71.88,47.28,248.61,171.25,99.64999999999962,77.74833333333326,154.145,178.08749999999998,128.7
2024-03-20 15:00:00+00:00,28.6139,77.209,26.53,20.41,1.37,304.3,98.82,0.0,128.7,15,2,3,80,Spring,118.61,82.74,43.24,293.72,232.81,114.96999999999962,91.9916666666666,140.39333333333335,173.74958333333333,160.36
2024-03-20 16:00:00+00:00,28.6139,77.209,25.07,23.01,1.51,308.8,98.88,0.0,160.36,16,2,3,80,Spring,128.7,97.6,52.42,281.51,280.25,135.88999999999962,109.98166666666658,130.2975,168.75416666666666,206.27
2024-03-20 17:00:00+00:00,28.6139,77.209,23.92,25.13,1.4,322.6,98.91,0.0,206.27,17,2,3,80,Spring,160.36,118.61,71.88,326.86,297.32,165.10999999999964,132.3799999999999,120.24833333333333,164.96041666666667,208.09
2024-03-20 18:00:00+00:00,28.6139,77.209,22.98,26.71,1.08,351.0,98.91,0.0,208.09,18,2,3,80,Spring,206.27,128.7,82.74,358.77,258.18,191.57333333333295,153.2716666666666,107.69166666666666,162.87333333333333,169.0
2024-03-20 19:00:00+00:00,28.6139,77.209,21.77,28.14,1.09,36.8,98.89,0.0,169.0,19,2,3,80,Spring,208.09,160.36,97.6,75.11,190.81,194.45333333333295,165.1716666666666,115.51583333333333,161.9645833333333,144.67
2024-03-20 20:00:00+00:00,28.6139,77.209,19.85,30.91,1.24,60.9,98.85,0.0,144.67,20,2,3,80,Spring,169.0,206.27,118.61,47.28,157.81,173.91999999999962,169.51499999999993,123.63166666666667,161.41708333333332,135.48
2024-03-20 21:00:00+00:00,28.6139,77.209,18.81,32.24,1.32,80.8,98.83,0.0,135.48,21,2,3,80,Spring,144.67,208.09,128.7,43.24,146.26,149.71666666666627,170.64499999999992,131.31833333333336,160.96791666666667,135.47
2024-03-20 22:00:00+00:00,28.6139,77.209,17.71,33.06,1.82,105.0,98.8,0.0,135.47,22,2,3,80,Spring,135.48,169.0,160.36,52.42,141.15,138.53999999999962,166.49666666666658,138.23916666666665,160.73125000000002,152.53
2024-03-20 23:00:00+00:00,28.6139,77.209,16.01,35.01,2.54,118.7,98.83,0.0,152.53,23,2,3,80,Spring,135.47,144.67,206.27,71.88,140.82,141.15999999999963,157.53999999999994,144.96,161.21916666666667,182.7
2024-03-21 00:00:00+00:00,28.6139,77.209,15.1,35.39,3.02,123.4,98.9,0.0,182.7,0,3,3,81,Spring,152.53,135.48,208.09,82.74,149.1,156.8999999999996,153.30833333333325,153.29,162.61916666666667,157.51
2024-03-21 01:00:00+00:00,28.6139,77.209,16.3,32.38,4.53,123.9,99.0,0.0,157.51,1,3,3,81,Spring,182.7,135.47,169.0,97.6,181.24,164.2466666666663,151.39333333333323,158.2825,161.63041666666666,154.35
2024-03-21 02:00:00+00:00,28.6139,77.209,17.85,31.62,5.36,128.1,99.09,0.0,154.35,2,3,3,81,Spring,157.51,152.53,144.67,118.61,248.61,164.85333333333293,153.00666666666658,161.26083333333335,157.70291666666665,160.05
2024-03-21 03:00:00+00:00,28.6139,77.209,19.74,32.32,5.68,134.8,99.15,0.0,160.05,3,3,3,81,Spring,154.35,182.7,135.48,128.7,293.72,157.30333333333294,157.1016666666666,163.87333333333333,152.13333333333333,152.47
2024-03-21 04:00:00+00:00,28.6139,77.209,21.38,32.7,5.46,139.8,99.17,0.0,152.47,4,3,3,81,Spring,160.05,157.51,135.47,160.36,281.51,155.62333333333297,159.93499999999992,163.21583333333334,146.75666666666666,195.22
2024-03-21 05:00:00+00:00,28.6139,77.209,23.44,29.88,5.02,143.6,99.15,0.0,195.22,5,3,3,81,Spring,152.47,154.35,152.53,206.27,326.86,169.2466666666663,167.04999999999993,162.295,141.27166666666668,249.85
2024-03-21 06:00:00+00:00,28.6139,77.209,26.63,23.79,4.44,148.9,99.07,0.0,249.85,6,3,3,81,Spring,195.22,160.05,182.7,208.09,358.77,199.1799999999996,178.24166666666656,165.775,136.73333333333332,160.56
2024-03-21 07:00:00+00:00,28.6139,77.209,29.65,17.91,3.52,155.1,98.95,0.0,160.56,7,3,3,81,Spring,249.85,152.47,157.51,169.0,75.11,201.8766666666663,178.74999999999991,165.07166666666666,140.29375,134.03
2024-03-21 08:00:00+00:00,28.6139,77.209,30.79,15.72,2.85,151.9,98.79,0.0,134.03,8,3,3,81,Spring,160.56,195.22,154.35,144.67,47.28,181.4799999999996,175.36333333333326,164.18499999999997,143.90833333333333,137.22
2024-03-21 09:00:00+00:00,28.6139,77.209,30.49,15.43,2.29,143.9,98.68,0.0,137.22,9,3,3,81,Spring,134.03,249.85,160.05,135.48,43.24,143.9366666666663,171.55833333333325,164.32999999999998,147.82416666666666,143.21
2024-03-21 10:00:00+00:00,28.6139,77.209,29.79,15.83,1.84,135.0,98.63,0.0,143.21,10,3,3,81,Spring,137.22,160.56,152.47,135.47,52.42,138.15333333333297,170.0149999999999,164.975,151.60708333333335,149.96
2024-03-21 11:00:00+00:00,28.6139,77.209,28.96,16.88,1.76,124.3,98.63,0.0,149.96,11,3,3,81,Spring,143.21,134.03,195.22,152.53,71.88,143.46333333333297,162.4716666666666,164.76083333333335,154.86041666666668,154.93
2024-03-21 12:00:00+00:00,28.6139,77.209,24.65,26.64,2.09,111.3,98.66,0.0,154.93,12,3,3,81,Spring,149.96,137.22,249.85,182.7,82.74,149.3666666666663,146.6516666666666,162.4466666666667,157.8683333333333,210.58
2024-03-21 13:00:00+00:00,28.6139,77.209,21.65,29.15,2.88,108.6,98.72,0.0,210.58,13,3,3,81,Spring,154.93,143.21,160.56,157.51,97.6,171.82333333333295,154.98833333333326,166.86916666666667,162.57583333333335,313.94
2024-03-21 14:00:00+00:00,28.6139,77.209,20.46,30.87,3.2,111.0,98.81,0.0,313.94,14,3,3,81,Spring,210.58,149.96,134.03,154.35,118.61,226.48333333333298,184.97333333333327,180.16833333333332,170.7145833333333,393.58
2024-03-21 15:00:00+00:00,28.6139,77.209,19.61,32.28,3.28,116.8,98.87,0.0,393.58,15,3,3,81,Spring,313.94,154.93,137.22,160.05,128.7,306.0333333333329,227.69999999999993,199.6291666666667,181.75125,390.97
2024-03-21 16:00:00+00:00,28.6139,77.209,18.89,33.69,3.26,124.4,98.89,0.0,390.97,16,3,3,81,Spring,393.58,210.58,143.21,152.47,160.36,366.16333333333296,268.9933333333333,219.5041666666667,191.36,364.72
2024-03-21 17:00:00+00:00,28.6139,77.209,18.24,35.23,3.2,132.5,98.86,0.0,364.72,17,3,3,81,Spring,390.97,313.94,149.96,195.22,206.27,383.08999999999963,304.7866666666666,233.6291666666667,197.96208333333334,327.09
2024-03-21 18:00:00+00:00,28.6139,77.209,17.73,36.91,3.12,139.4,98.83,0.0,327.09,18,3,3,81,Spring,364.72,393.58,154.93,249.85,208.09,360.9266666666663,333.47999999999996,240.06583333333333,202.92041666666668,271.19
